"username","id","datetime","type","text","has_referenced_tweet","referenced_tweet_found","referenced_tweet_id","referenced_tweet_text","referenced_tweet_datetime","referenced_tweet_author_id","referenced_tweet_author_name","referenced_tweet_author_username"
"yjadot","1503993122094727172","2022-03-16 07:14:37+00:00","normal","#Total participe à alimenter les recettes de Poutine et à financer la guerre. 

Total a été massivement soutenu par E. Macron à l’époque. 

Total est complice de crimes de guerre : j’exige son retrait de Russie. 

#Les4V #Jadot2022 #FaireFace https://t.co/3P5yImCILv",False,False,"","","","","",""
"yjadot","1503992490663329794","2022-03-16 07:12:07+00:00","normal","Il faut #FaireFace à tous les enjeux que pose la guerre, notamment sur notre souveraineté alimentaire. 

13 milliards d’euros d’argent public vont dans l’agriculture tous les ans : passons un contrat avec le monde agricole pour les orienter vers l’agroécologie ! #Les4V #Jadot2022 https://t.co/Z9KNctroHa",False,False,"","","","","",""
"yjadot","1503989554398867457","2022-03-16 07:00:27+00:00","normal","Il reste quatre semaines pour que les angoisses et les colères légitimes des Françaises et des Français trouvent un débouché.

Il faut un débat politique pour purger ces tensions. 

#Les4V #Jadot2022 #FaireFace https://t.co/FiNYht7Cfg",False,False,"","","","","",""
"yjadot","1503987541187473410","2022-03-16 06:52:27+00:00","normal","Nous défendons l’idée d’une autonomie de plein droit de la #Corse depuis un moment.

Jamais rien n’est anticipé sans un drame dans ce quinquennat.

#Les4V #Jadot2022 #FaireFace https://t.co/SNj5ta6xvS",False,False,"","","","","",""
"yjadot","1503979895478706179","2022-03-16 06:22:04+00:00","normal","⚠️En cas d'absence pour voter à l'élection présidentielle, demandez la prise en charge de votre procuration, ici 👇

https://t.co/el8k2eA71a

#FaireFace #JeVoteJadot https://t.co/d7b2t1JUwa",False,False,"","","","","",""
"yjadot","1503809333527728140","2022-03-15 19:04:19+00:00","normal","#Migrations. @benoithamon : ""Il existe de nombreuses manières de se mobiliser pour aider !""

Rejoignez-nous sur notre chaîne Twitch : https://t.co/KXg5LG82yr https://t.co/ixmMAJ28kT",False,False,"","","","","",""
"yjadot","1503804729050157063","2022-03-15 18:46:01+00:00","normal","""Des centaines de milliers de Français attendent un grand discours sur les sociétés ouvertes, et voteront pour cela."" @benoithamon @Gemenne @marinetondelier

Rejoignez-nous sur notre chaîne Twitch : https://t.co/KXg5LG82yr https://t.co/q5uec0Fj99",False,False,"","","","","",""
"yjadot","1503802174161272833","2022-03-15 18:35:52+00:00","normal",".@benoithamon : ""Les sociétés les plus inclusives, celles qui coopèrent le mieux, sont aussi celles qui sont à la fin les plus fortes.""

Rejoignez-nous sur notre chaîne Twitch : https://t.co/KXg5LG82yr https://t.co/u4arI7mMZQ",False,False,"","","","","",""
"yjadot","1503801378615005184","2022-03-15 18:32:42+00:00","normal","On aborde ce soir le sujet des migrations avec @marinetondelier, @benoithamon et François @Gemenne. 

Rejoignez-nous sur notre chaîne Twitch : https://t.co/ZqNiBtkLnt https://t.co/FNWoCbSKms",False,False,"","","","","",""
"yjadot","1503796313204342788","2022-03-15 18:12:34+00:00","normal","Je serai sur le plateau de @telematin ce mercredi 16 mars pour l'interview politique #Les4V. 

Vous pourrez suivre mon intervention sur Twitter 

#Jadot2022 #FaireFace https://t.co/vDHgVJSwsY",False,False,"","","","","",""
"yjadot","1503769182575464456","2022-03-15 16:24:46+00:00","normal","L’État doit être au service des collectivités ! Engageons la transition écologique de nos territoires avec les élu·es locaux. #RencontreLibertésLocales

Pour retrouver ma prestation complète, rendez-vous sur ma chaîne YouTube : https://t.co/FbFSMXdtHF https://t.co/kHw4KF7tLE",False,False,"","","","","",""
"yjadot","1503762264297549826","2022-03-15 15:57:17+00:00","normal","Constat terrible d'une étude du Lancet relayée par @lemonde : plus une personne est exposée à un air pollué, plus ses fonctions mentales seront affectées. 

Nous ferons de la lutte contre la pollution de l’air dès 2022 une priorité nationale. https://t.co/jKVpKsxZFq",False,False,"","","","","",""
"yjadot","1503755859389825026","2022-03-15 15:31:49+00:00","reply","Nous devons absolument éviter une syrianisation du conflit en Ukraine. La complaisance envers la dictature de Bashar Al-Assad, main dans la main avec V. Poutine doit nous rappeler une chose : les peuples sont souverains. 2/2",True,True,"1503755857451958273","11 années après le début des manifestations pacifiques, je souhaite rendre hommage au peuple syrien. Les tactiques de guerre adoptées par la Russie en Ukraine ressemblent à celles éprouvées pendant des années par Moscou en Syrie. 1/2","2022-03-15 15:31:49+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1503755857451958273","2022-03-15 15:31:49+00:00","normal","11 années après le début des manifestations pacifiques, je souhaite rendre hommage au peuple syrien. Les tactiques de guerre adoptées par la Russie en Ukraine ressemblent à celles éprouvées pendant des années par Moscou en Syrie. 1/2",False,False,"","","","","",""
"yjadot","1503737279713480709","2022-03-15 14:18:00+00:00","normal","Les énergies renouvelables sont des énergies de paix. #LAOLP 
👉Pour en savoir plus : https://t.co/4y7RfszikP 
#Jadot2022 https://t.co/dmFkBqPY33",False,False,"","","","","",""
"yjadot","1503730233530277903","2022-03-15 13:50:00+00:00","normal","Si vous arrivez à vous organiser en covoiturage, vous aurez 1000 € de carburant remboursé grâce au forfait mobilité durable. #LAOLP #Jadot2022
👉Pour en savoir plus : https://t.co/QfB7SOeDwi https://t.co/Hedaar5qiR",False,False,"","","","","",""
"yjadot","1503725551772704772","2022-03-15 13:31:24+00:00","normal","Je propose un « Ticket liberté climat » ouvert aux 16-25 ans qui donnera un accès en illimité à l’ensemble des trains, transports en commun et vélos et voitures en libre-service du territoire français. #LAOLP #Jadot2022 https://t.co/JvhESj3Rzw",False,False,"","","","","",""
"yjadot","1503702554965774340","2022-03-15 12:00:01+00:00","normal","Il est fondamental de reconnaître dans la loi le féminicide. 113 femmes sont mortes sous les coups de leur conjoint ou ex-conjoint en 2021.

Retrouvez mon interview pour @aufeminin👇
https://t.co/0j6cRY2fRl",False,False,"","","","","",""
"yjadot","1503701611897630721","2022-03-15 11:56:16+00:00","normal","Je demande à l'ambassade de France à Moscou d'accueillir Marina Ovsyannikova pour que la France lui accorde l'asile. #FreeMarinaOvsyannikova",False,False,"","","","","",""
"yjadot","1503697517795594243","2022-03-15 11:40:00+00:00","quoting","Les écologistes établiront une autre politique migratoire. Rendez-vous ce soir à 19h sur ma chaîne #Twitch pour entendre @benoithamon, François @gemenne et @marinetondelier en parler ! https://t.co/Fl6FEAo3dd",True,True,"1503639406455967748","🔴 🗣 Ce soir à 19h sur notre chaîne #Twitch, @marinetondelier recevra @benoithamon et @Gemenne pour analyser les enjeux des migrations !  

Venez échanger avec eux ! 

👉 https://t.co/RXwh7iA1FA https://t.co/Fh85cs3O5Z","2022-03-15 07:49:05+00:00","1355066513548574720","2022 L'écologie","2022lecologie"
"yjadot","1503690682682204170","2022-03-15 11:12:50+00:00","quoting","Pendant que certains rechignent à appeler Vladimir Poutine un dictateur, #MarinaOvsyannikova, dont je vous parlais ici hier soir, dit risquer 5 à 10 ans de prison pour son geste de protestation contre la guerre en #Ukraine. 
We stand by you @MarinaOvsvvvi #Stopthewar https://t.co/FDfwUsL5vJ",True,True,"1503453014643949576","Marina Ovsyannikova, the woman who ran onto a live state TV news broadcast, even recorded a message beforehand. In it, she says her father is Ukrainian. She calls for anti-war protests, says she’s ashamed about working for Kremlin propaganda, and she denounces the war absolutely. https://t.co/nOpUY9bH74","2022-03-14 19:28:26+00:00","117856715","Kevin Rothrock","KevinRothrock"
"yjadot","1503670195386159109","2022-03-15 09:51:26+00:00","normal","Je serai sur @RTLFrance ce mardi midi à 13h30 dans l'émission ""Les auditeurs ont la parole"" avec Pascal Praud pour 25 minutes de discussion avec vous, sur vos sujets de préoccupation. 

Vous pourrez suivre le live-tweet avec les hashtags #LAOLP #Jadot2022. https://t.co/W9sRcLwYCO",False,False,"","","","","",""
"yjadot","1503496541776097297","2022-03-14 22:21:23+00:00","normal","Le vote écologiste, c’est le vote pour la vie. 

#FaceALaGuerre #FaireFace #Jadot2022 https://t.co/nEiktTPebq",False,False,"","","","","",""
"yjadot","1503492192169570308","2022-03-14 22:04:06+00:00","reply","Je vous donne rendez-vous le 27 mars pour #FaireFace ensemble aux défis climatiques, écologiques et sociaux.
👉Pour s’inscrire : https://t.co/A99ff1XMQh #FaceALaGuerreTF1 https://t.co/B46nEZqWiQ",True,True,"1503485581388562437","Des familles vivent dans des logements passoires, d’autres ne se chauffent pas l’hiver, c'est insupportable. 
👉Nous investirons 10 milliards d'euros chaque année dans l'isolation des logements et des bâtiments.
Pour en savoir plus 👇
https://t.co/KeaMu7G9ob https://t.co/5TiBWv6yR3","2022-03-14 21:37:50+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1503487121516118017","2022-03-14 21:43:57+00:00","quoting","#FreeMarinaOvsiannikova 
https://t.co/c7J18iThN1",True,True,"1503483431233245191","Avant de perturber le JT de la 1ere chaîne Marina Ovsiannikova a enregistré une vidéo. Elle dit sa honte d’avoir dû mentir pendant des années et appelle ses concitoyens à descendre dans la rue pour réclamer la fin de la guerre: « Ils ne pourront pas tous nous mettre en prison » https://t.co/pTgChpni1d","2022-03-14 21:29:18+00:00","1441060232","Dominique Derda","domderda"
"yjadot","1503486124949483534","2022-03-14 21:40:00+00:00","quoting","Voilà la réalité de la vie en dictature : courage qu'on transforme en humiliation en #Russie, bâillonnement de la liberté d'expression, du droit à l'information des Russes et donc du monde. La violence. Courage au peuple russe qui continue de résister !
https://t.co/cwgemyyrsy",True,True,"1503457492264800256","Petite perturbation dans la mécanique bien huilée de la télévision d'Etat russe. Pendant l'émission ""Vremya"" (Le temps) de la 1ere chaîne, une productrice est passée dans le dos de la présentatrice avec une pancarte. Elle a été arrêtée. https://t.co/lVGBw77qcx","2022-03-14 19:46:13+00:00","431417006","Sylvain Tronchet","SylvainTronchet"
"yjadot","1503485581388562437","2022-03-14 21:37:50+00:00","reply","Des familles vivent dans des logements passoires, d’autres ne se chauffent pas l’hiver, c'est insupportable. 
👉Nous investirons 10 milliards d'euros chaque année dans l'isolation des logements et des bâtiments.
Pour en savoir plus 👇
https://t.co/KeaMu7G9ob https://t.co/5TiBWv6yR3",True,True,"1503479478626004998","Réussir la transition énergétique pour une France autonome repose sur un triptyque : sobriété, sortie des énergies fossiles et développement des énergies renouvelables. #FaceALaGuerreTF1 

#Jadot2022 #FaireFace https://t.co/1AUxaJz8iZ","2022-03-14 21:13:35+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1503480838322851840","2022-03-14 21:18:59+00:00","reply","Le projet écologiste est précis, chiffré, cohérent et budgétairement soutenable, pour en savoir plus 👇

https://t.co/TWaisGrDcR

#FaceALaGuerreTF1 #Jadot2022 #FaireFace",True,True,"1503477053735194632","Je vais rétablir l’impôt de solidarité sur la fortune, avec un bonus / malus climatique. Je l’assume : les plus riches - à partir de 2 millions d’euros de patrimoine - paieront plus d’impôts. 

#FaceALaGuerreTF1 #Jadot2022 https://t.co/LQRkfJ6X4q","2022-03-14 21:03:57+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1503480658093617152","2022-03-14 21:18:16+00:00","normal","Il faut remettre des critères de pénibilité. Il y a 10 ans d’écart d’espérance de vie en bonne santé entre un ouvrier et un cadre !

Ma priorité c’est de remettre de la santé au travail. 

#FaceALaGuerreTF1 #Jadot2022 https://t.co/qlTNEn1K0V",False,False,"","","","","",""
"yjadot","1503479478626004998","2022-03-14 21:13:35+00:00","reply","Réussir la transition énergétique pour une France autonome repose sur un triptyque : sobriété, sortie des énergies fossiles et développement des énergies renouvelables. #FaceALaGuerreTF1 

#Jadot2022 #FaireFace https://t.co/1AUxaJz8iZ",True,True,"1503474011958923264","Il faut traquer les milliardaires russes partout et faire un embargo sur le gaz et le pétrole russes. Chaque jour, ce sont 700 millions de dollars que nous donnons à V. Poutine pour financer sa guerre ! #FaceALaGuerreTF1

 #Jadot2022 #FaireFace https://t.co/jPWEf8NDpL","2022-03-14 20:51:52+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1503477053735194632","2022-03-14 21:03:57+00:00","normal","Je vais rétablir l’impôt de solidarité sur la fortune, avec un bonus / malus climatique. Je l’assume : les plus riches - à partir de 2 millions d’euros de patrimoine - paieront plus d’impôts. 

#FaceALaGuerreTF1 #Jadot2022 https://t.co/LQRkfJ6X4q",False,False,"","","","","",""
"yjadot","1503474011958923264","2022-03-14 20:51:52+00:00","reply","Il faut traquer les milliardaires russes partout et faire un embargo sur le gaz et le pétrole russes. Chaque jour, ce sont 700 millions de dollars que nous donnons à V. Poutine pour financer sa guerre ! #FaceALaGuerreTF1

 #Jadot2022 #FaireFace https://t.co/jPWEf8NDpL",True,True,"1503459359090692103","@EELV @GenerationsMvt @GEcologie @NDemocrates_ @2022lecologie Engager la transition écologique. Nous le ferons. #FaceALaGuerreTF1 

#FaireFace #Jadot2022 https://t.co/dfWH2zbL2O","2022-03-14 19:53:38+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1503473506415267847","2022-03-14 20:49:51+00:00","normal","Je propose un déploiement des énergies renouvelables, seules énergies de paix. 

#FaceALaGuerreTF1 #Jadot2022 https://t.co/0ZrJO7EPfw",False,False,"","","","","",""
"yjadot","1503471212743303168","2022-03-14 20:40:44+00:00","normal","Vladimir Poutine, c’est 20 ans de crimes de guerre. 

Il n’a pas changé : c’est un dictateur. 

#FaceALaGuerreTF1 #Jadot2022 https://t.co/gNOttvDuqN",False,False,"","","","","",""
"yjadot","1503470330563678208","2022-03-14 20:37:14+00:00","normal","Ce n’est pas être va-t’en-guerre que de soutenir la résistance héroïque des Ukrainiennes et des Ukrainiens. 

C’est le combat de la liberté et de la démocratie contre la dictature. 

#FaceALaGuerreTF1 #Jadot2022 https://t.co/iU2bIkHS07",False,False,"","","","","",""
"yjadot","1503459359090692103","2022-03-14 19:53:38+00:00","reply","@EELV @GenerationsMvt @GEcologie @NDemocrates_ @2022lecologie Engager la transition écologique. Nous le ferons. #FaceALaGuerreTF1 

#FaireFace #Jadot2022 https://t.co/dfWH2zbL2O",True,True,"1503453048718471170","Je suis sur le plateau de #FaceàlaguerreTF1 pour parler de l'Ukraine, de souveraineté, des impacts de la guerre en France.
Suivez le live tweet ci-dessous avec le hashtag #Jadot2022 https://t.co/cv5EJMhmuF","2022-03-14 19:28:34+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1503457286454394880","2022-03-14 19:45:24+00:00","normal","Pendant 5 ans, E. Macron a gouverné avec les lobbys. 

Pendant 5 ans, il a sacrifié nos libertés.

#FaceALaGuerreTF1 #Jadot2022 https://t.co/ZUnIoANHCk",False,False,"","","","","",""
"yjadot","1503453048718471170","2022-03-14 19:28:34+00:00","normal","Je suis sur le plateau de #FaceàlaguerreTF1 pour parler de l'Ukraine, de souveraineté, des impacts de la guerre en France.
Suivez le live tweet ci-dessous avec le hashtag #Jadot2022 https://t.co/cv5EJMhmuF",False,False,"","","","","",""
"yjadot","1503451760505065477","2022-03-14 19:23:27+00:00","retweet","RT @hub_laferriere: ‼️🚨 Ventes d’armes à la #Russie : le cynisme se poursuit… 

Comme si les révélations de @Disclose_ngo ne suffisaient pa…",True,True,"1503449034027065347","‼️🚨 Ventes d’armes à la #Russie : le cynisme se poursuit… 

Comme si les révélations de @Disclose_ngo ne suffisaient pas, le Ministère 👇🏻 continue de justifier l’injustifiable… 

Alors nous aussi, soyons clairs et précis 🧐

Thread ⤵️ https://t.co/9dZWW1dGoO","2022-03-14 19:12:37+00:00","435623552","Hubert J-LAFERRIERE","hub_laferriere"
"yjadot","1503426955424714759","2022-03-14 17:44:53+00:00","retweet","RT @KarimaDelli: Fière de représenter #Jadot2022 ce matin pour #FaireFace aux défis de la filière #Automobile2022, au cœur de la préoccupat…",True,True,"1503426744145035269","Fière de représenter #Jadot2022 ce matin pour #FaireFace aux défis de la filière #Automobile2022, au cœur de la préoccupation des français.

Nous plaidons pour une transition juste et écologique de l’industrie.

La voiture française de demain sera accessible, propre et partagée. https://t.co/5urfmvbD3a","2022-03-14 17:44:02+00:00","92233525","Karima Delli","KarimaDelli"
"yjadot","1503394690305036293","2022-03-14 15:36:40+00:00","retweet","RT @delphinebatho: Une illustration de la #complaisance, de l'aveuglement et de l'irresponsabilité qui ont prévalu pour préserver des ""cont…",True,True,"1503381347951427597","Une illustration de la #complaisance, de l'aveuglement et de l'irresponsabilité qui ont prévalu pour préserver des ""contrats"". 
Ce matériel sert à des crimes de guerre. Et ces dérives sont autorisées par l’absence de contrôle parlementaire sur les ventes d'armes. #Jadot2022 https://t.co/zOelVP8SDi","2022-03-14 14:43:39+00:00","263572557","Delphine Batho","delphinebatho"
"yjadot","1503391378641981456","2022-03-14 15:23:30+00:00","retweet","RT @Benjam1Lucas: [ Communiqué ] 
#Covid_19 : maintenir un haut niveau de prévention. https://t.co/lUXqxLGdpd",True,True,"1503377029114253313","[ Communiqué ] 
#Covid_19 : maintenir un haut niveau de prévention. https://t.co/lUXqxLGdpd","2022-03-14 14:26:29+00:00","326680674","Benjamin LUCAS","Benjam1Lucas"
"yjadot","1503377052199800836","2022-03-14 14:26:35+00:00","normal","On ne parlera jamais assez de #climat dans cette campagne. Merci à toutes les ONG, @JeanMassiet et @PalomaMoritz pour l'organisation de ce #DébatduSiècle. 
Retrouvez l'intégralité de mon intervention
👇 
https://t.co/HJFnpnfMq0 https://t.co/1NrCfsrkea",False,False,"","","","","",""
"yjadot","1503068120503648256","2022-03-13 17:59:00+00:00","normal","Je participe au débat sur @TF1 lundi soir à partir de 20h20. 

Vous pourrez suivre le live-tweet ici 

#Jadot2022 https://t.co/Ohw5iQeApO",False,False,"","","","","",""
"yjadot","1503057047419437056","2022-03-13 17:15:00+00:00","normal","Oui, je tiendrai tête à Bolsonaro pour empêcher la destruction de l'Amazonie. #ledebatdusiecle

#FaireFace https://t.co/SKIWEtovNf",False,False,"","","","","",""
"yjadot","1503050756122824706","2022-03-13 16:50:00+00:00","normal","Je reconnaîtrai le crime d’écocide. #ledebatdusiecle

#FaireFace https://t.co/9XGVyqzGhV",False,False,"","","","","",""
"yjadot","1503047272854167557","2022-03-13 16:36:09+00:00","normal","Aux 12 millions de Françaises et de Français en situation de précarité énergétique : nous allons vous sortir de cette situation. L’inaction des gouvernements précédents en matière d’isolation des logements, ça suffit ! #ledebatdusiecle

#FaireFace https://t.co/28zvVv69he",False,False,"","","","","",""
"yjadot","1503036472424808448","2022-03-13 15:53:14+00:00","normal","Le gaz et le pétrole russes financent les crimes de guerre actuellement.
Je suis sidéré et scandalisé que le président de la République n’impose pas le retrait de Total en Russie. #ledebatdusiecle

#FaireFace https://t.co/WT1PCMMeWv",False,False,"","","","","",""
"yjadot","1503034774855852032","2022-03-13 15:46:30+00:00","normal","2 millions de familles bénéficieront d'un dispositif ambitieux : zéro reste à charge pour la rénovation. #ledebatdusiecle

#FaireFace https://t.co/QtW7xQ9iqQ",False,False,"","","","","",""
"yjadot","1503033998481756163","2022-03-13 15:43:24+00:00","normal","Les classes populaires sont les plus impactées par la crise climatique. #ledebatdusiecle

 #FaireFace https://t.co/zb2vU8YMNE",False,False,"","","","","",""
"yjadot","1503032485315330049","2022-03-13 15:37:24+00:00","normal","Nous sortirons des pesticides d’ici 2030. D’ici là, nous aurons créé cette grande transition énergétique dont nous avons besoin, et nous dépendrons du soleil, du vent, du sol, plutôt que de Poutine où des pétromonarchies. #ledebatdusiecle

#FaireFace https://t.co/cYNhQVXZrV",False,False,"","","","","",""
"yjadot","1503031001307615232","2022-03-13 15:31:30+00:00","normal","L’inaction climatique est la première responsable de l’explosion de nos factures. #ledebatdusiecle #pouvoirdachat

#FaireFace https://t.co/kaFKliXDbW",False,False,"","","","","",""
"yjadot","1503030303610355716","2022-03-13 15:28:43+00:00","normal","Ce débat du siècle est l’histoire d’une incroyable mobilisation des associations et ONG qui a mené à la condamnation de l’État pour inaction climatique.

#ledebatdusiecle #FaireFace https://t.co/sNYyWigvyb",False,False,"","","","","",""
"yjadot","1503027607478181892","2022-03-13 15:18:01+00:00","normal","Heureux que l’on débatte enfin largement d’un enjeu essentiel pour l’humanité et qui est au cœur de ma campagne : le #climat

Vous pouvez suivre le live-tweet avec ces hashtags : #ledebatdusiecle #FaireFace #Jadot2022 https://t.co/LPJXUfYt1i",False,False,"","","","","",""
"yjadot","1502997812543463425","2022-03-13 13:19:37+00:00","normal","Pour les Françaises et Français d'Outre-mer, je veux une mobilité plus économique, plus écologique avec le concours notamment de la recherche et des compagnies aériennes #Outremer22 https://t.co/HiTE5LfaOa",False,False,"","","","","",""
"yjadot","1502981298620674053","2022-03-13 12:14:00+00:00","normal","Je propose que chaque année les lois communes soient adaptées en Outre-mer

#Outremer22 https://t.co/k7rOO2PyAc",False,False,"","","","","",""
"yjadot","1502977268439781380","2022-03-13 11:57:59+00:00","normal","Il faut rétablir l'équilibre en France d'Outre-mer, longtemps maltraitée et délaissée par l'État #Outremer22 #Jadot2022 https://t.co/RSgnkGtYaJ",False,False,"","","","","",""
"yjadot","1502933232047857669","2022-03-13 09:03:00+00:00","normal","Heureux de vous annoncer que je serai en meeting
le 27 mars à 14h
au @Zenith_Paris

Vous pouvez retrouver toutes les informations pratiques en cliquant ici : https://t.co/k71bsAnCnc

#Jadot2022 https://t.co/5ZTMoci4eC",False,False,"","","","","",""
"yjadot","1502683220000882689","2022-03-12 16:29:32+00:00","normal","Paix, Climat, même combat ✊🏼 #MarcheLookUp https://t.co/Er30BgLrFF",False,False,"","","","","",""
"yjadot","1502675326559789064","2022-03-12 15:58:10+00:00","normal","80 000 partout en France pour la #MarcheClimat, les Françaises et les Français veulent une République écologiste.
Rendez-vous ce dimanche à 16h15 pour le Grand Oral du Siècle sur la chaîne #Twitch de @jeanmassiet @PalomaMoritz #MarcheLookUp https://t.co/w4YdgfSCF1",False,False,"","","","","",""
"yjadot","1502664234357899264","2022-03-12 15:14:06+00:00","normal","On ne parle pas assez de climat dans cette campagne alors que c’est le grand défi de l’humanité. Je suis le candidat qui fait de l’écologie le vrai levier de justice sociale, de pouvoir d’achat dans notre société. #MarcheLookUp #MarcheClimat https://t.co/5VbKng6r6F",False,False,"","","","","",""
"yjadot","1502653999459282946","2022-03-12 14:33:26+00:00","normal","🟢EN DIRECT : La bataille pour le climat est une bataille pour la sécurité internationale. #MarcheClimat #MarcheLookUp  https://t.co/HyUzRjpkFN",False,False,"","","","","",""
"yjadot","1502653194320719878","2022-03-12 14:30:14+00:00","normal","Notre projet est celui qui réduira l’empreinte carbone de la France de 55 % d’ici 2030 en vivant mieux et permettra d’atteindre la neutralité carbone en 2050, et de respecter ainsi l’Accord de Paris. #MarcheClimat #MarcheLookUp 👇https://t.co/zRRzJXr1ss",False,False,"","","","","",""
"yjadot","1502633411797831691","2022-03-12 13:11:37+00:00","normal","L’école a été maltraitée depuis des années ! Il faut augmenter les salaires, augmenter les recrutements. Je lancerai une conférence de consensus avec tous les acteurs de l'éducation pour faire évoluer les méthodes, s'adapter aux enfants et se donner les moyens nécessaires. https://t.co/dtwz6o7c00",False,False,"","","","","",""
"yjadot","1502626878577950723","2022-03-12 12:45:39+00:00","normal","Faire Face à la flambée des prix.

Pour vivre dignement, les écologistes proposent des mesures d'urgence et un projet à long terme ! #MarcheLookUp #MarcheClimat https://t.co/jSpwFgEydY",False,False,"","","","","",""
"yjadot","1502625068396027909","2022-03-12 12:38:28+00:00","normal","Le climat, c'est le plus grand défi de l'humanité.

Faire Face, ce n'est pas simplement éviter les catastrophes, c'est aussi un levier extraordinaire pour créer de l'emploi et réduire les inégalités sociales ! #MarcheClimat #MarcheLookUp https://t.co/gXLFd4vSnh",False,False,"","","","","",""
"yjadot","1502612378453749760","2022-03-12 11:48:02+00:00","quoting","Je serai en direct de la marche de ce compte, n'hésitez pas à vous connecter dès 14h ! https://t.co/r4vMujS6Sp",True,True,"1502321357522092035","Vous pourrez me retrouver tout le week-end mobilisé sur le sujet du #climat

-samedi, je participe à la #MarcheClimat à Paris au départ de Nation

-dimanche, je serai sur la chaîne #Twitch de @jeanmassiet (https://t.co/z6fnNGeYZv) pour le #débatdusiècle https://t.co/6NszcyFjUi","2022-03-11 16:31:38+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1502576933703495683","2022-03-12 09:27:12+00:00","normal","L'économie numérique structure notre société.

Sobriété, responsabilité écologique et sociale, stockage des données personnelles... J'ai pu présenter ma vision et mon programme #numérique pour #FranceDigitale

À revoir ici en intégralité
👇
 https://t.co/KQ3MRp9F9G https://t.co/2GfG6L9PLy",False,False,"","","","","",""
"yjadot","1502363729060532224","2022-03-11 19:20:00+00:00","normal","Faire face.

Découvrez mon affiche officielle pour l’élection présidentielle. https://t.co/73gfGnqkTm",False,False,"","","","","",""
"yjadot","1502353663112749062","2022-03-11 18:40:00+00:00","normal","Nous vivons dans une société validiste.
Convaincu que de bonnes politiques publiques se font avec les personnes concernées, notre projet est construit en lien avec les personnes handicapées.

Très heureux d'en avoir parlé lors de ce grand #oralduhandicap
https://t.co/sT3ZvynheJ",False,False,"","","","","",""
"yjadot","1502348378054742016","2022-03-11 18:19:00+00:00","normal","""Notre projet est précis, chiffré et cohérent""
#Jadot2022

https://t.co/TWaisGrDcR",False,False,"","","","","",""
"yjadot","1502343093076430848","2022-03-11 17:58:00+00:00","normal","Retrouvez une version adaptée du programme en version Facile À Lire et à Comprendre (FALC)

#Jadot2022

https://t.co/dJLZfXHaHG https://t.co/XMn0wpqvpo",False,False,"","","","","",""
"yjadot","1502330351418552323","2022-03-11 17:07:22+00:00","normal","Très heureux d'avoir participé à l'émission #Outremer22 et d'avoir pu parler d'autonomie, de souveraineté alimentaire, du #chlordécone entre autres sujets

Vous pouvez retrouver l'intégralité de mon passage ci-dessous
https://t.co/I4UL5GtRBu… https://t.co/6XO06rzFpo",False,False,"","","","","",""
"yjadot","1502321357522092035","2022-03-11 16:31:38+00:00","normal","Vous pourrez me retrouver tout le week-end mobilisé sur le sujet du #climat

-samedi, je participe à la #MarcheClimat à Paris au départ de Nation

-dimanche, je serai sur la chaîne #Twitch de @jeanmassiet (https://t.co/z6fnNGeYZv) pour le #débatdusiècle https://t.co/6NszcyFjUi",False,False,"","","","","",""
"yjadot","1502297146502139914","2022-03-11 14:55:25+00:00","reply","Nous avions demandé l'arrêt de l'utilisation des moyens de l'Etat au profit de sa campagne

https://t.co/foZaBpPDsT",True,True,"1502295292384890884","Non content de fuir le débat au maximum, E. Macron utilise son statut et ses réseaux sociaux de président pour faire sa campagne de candidat à sa réélection ! Il ne doute de rien mais nos instances démocratiques veillent https://t.co/Xg605xmqKS","2022-03-11 14:48:03+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1502295292384890884","2022-03-11 14:48:03+00:00","normal","Non content de fuir le débat au maximum, E. Macron utilise son statut et ses réseaux sociaux de président pour faire sa campagne de candidat à sa réélection ! Il ne doute de rien mais nos instances démocratiques veillent https://t.co/Xg605xmqKS",False,False,"","","","","",""
"yjadot","1502269327596216322","2022-03-11 13:04:53+00:00","normal","Il faut favoriser les entreprises locales !

Je baisserai la TVA sur les produits locaux, réparables, durables.

#MaFrance #Jadot2022 https://t.co/31SnTbsSbC",False,False,"","","","","",""
"yjadot","1502269106489212932","2022-03-11 13:04:00+00:00","normal","En Europe, on s'était dit ""Plus jamais ça"". Et pourtant, la génération qui vient est en train de naître, de grandir et d'apprendre à marcher, parfois même de combattre (!) sous les bombes #Ukraine https://t.co/YVClHbPhxE",False,False,"","","","","",""
"yjadot","1502268124200112134","2022-03-11 13:00:06+00:00","normal","Un Français sur deux qui active ses droits à la retraite n’est plus en activité : maladie, chômage, minima sociaux..

On est dans un pays où on maltraite particulièrement les salarié.e.s senior et où on n’a pas investi dans la santé au travail.

#MaFrance #Jadot2022 https://t.co/862QEn3tfc",False,False,"","","","","",""
