username,id,datetime,type,text
Anne_Hidalgo,1496566375673966603,2022-02-23 19:23:23+00:00,retweet,"RT @UKRinFRA: Паризька мерія сьогодні 💛💙 в знак солідарності з Україною та 🇺🇦народом! Nous remercions @Paris, Madame la Maire @Anne_Hidalgo…"
Anne_Hidalgo,1496565536569835526,2022-02-23 19:20:03+00:00,retweet,"RT @ANgatcha9: En présence de l’Ambassadeur d’Ukraine en France @OmelchenkoVadym 
@Paris et #Berlin illuminent simultanément l’Hotel de Vil…"
Anne_Hidalgo,1496565389374988294,2022-02-23 19:19:28+00:00,normal,"Paris réaffirme sa pleine solidarité avec le peuple ukrainien à l’occasion de l’illumination de l’Hôtel de ville aux couleurs de son drapeau, aux côtés de son ambassadeur @OmelchenkoVadym. 🇫🇷🇺🇦 https://t.co/gZYZajwbN7"
Anne_Hidalgo,1496553316427390982,2022-02-23 18:31:29+00:00,normal,"Notre démocratie est nôtre bien le plus précieux. Je veux redonner le goût de la démocratie, du débat et de la confiance dans nos institutions. Je donnerai toute sa place aux citoyens et au Parlement et redonnerai leurs lettres de noblesse à nos corps intermédiaires. https://t.co/UKV91zIHFd"
Anne_Hidalgo,1496544498297585672,2022-02-23 17:56:27+00:00,retweet,"RT @Paris: En solidarité et en soutien avec le peuple ukrainien qui n’aspire qu’à vivre en paix, l’Hôtel de Ville de Paris s’illumine ce so…"
Anne_Hidalgo,1496542536873222148,2022-02-23 17:48:39+00:00,retweet,RT @daicaudouit: .@Anne_Hidalgo a été excellente devant le @cese. J’en ai suivi des discours et des interventions de la mairie de Paris. Je…
Anne_Hidalgo,1496541400841732100,2022-02-23 17:44:09+00:00,retweet,"RT @lassoued_samir: 🇩🇪Le chancelier @OlafScholz a augmenté le SMIC de 9,60€ à 12€ dès octobre. Comme lui, @Anne_Hidalgo augmentera le SMIC.…"
Anne_Hidalgo,1496540398881280001,2022-02-23 17:40:10+00:00,normal,"📙 L'Union européenne est forte quand elle est unie. 

Elle doit nous permettre de maîtriser notre avenir face aux grands défis de notre siècle comme le changement climatique, la crise de la biodiversité, ou encore l'influence des multinationales.

➡️ https://t.co/9WivymcDL3 https://t.co/mhi3ulJaZB"
Anne_Hidalgo,1496538669582360579,2022-02-23 17:33:17+00:00,retweet,"RT @lecese: 🔴 #RencontresdemocratiquesCESE avec @franceinfo canal 27

""Je suis pour le doit de #vote à 16 ans. Il faut donner ce goût de la…"
Anne_Hidalgo,1496536809127518208,2022-02-23 17:25:54+00:00,retweet,RT @mpdelagontrie: « Donnons de la voix à la démocratie «  belle initiative du ⁦@lecese⁩ débat questions ⁦@Anne_Hidalgo⁩ https://t.co/q0XUd…
Anne_Hidalgo,1496533522181410825,2022-02-23 17:12:50+00:00,quoting,Merci à France Info et au Cese pour cette initiative qui participe à la vitalité de ce bien précieux qu’est la démocratie @cese @daicaudouit @franceinfo https://t.co/renCgDMp5M
Anne_Hidalgo,1496508755609067526,2022-02-23 15:34:25+00:00,retweet,RT @js_rhone: Nous étions présent.e.s dans les résidences universitaires de Villeurbanne ce matin pour parler des vrais sujets ✊🌹 #hidalgo2…
Anne_Hidalgo,1496450250172735503,2022-02-23 11:41:56+00:00,normal,"La sécurité de l'Europe et de la France est liée à leur souveraineté énergétique aussi au centre de cette crise. Sans diplomatie climatique, avec au cœur la transition énergétique, nous sommes condamnés à l’impuissance programmée. Ce sera le pilier de ma politique internationale. https://t.co/D1VWMSR2rz"
Anne_Hidalgo,1496447177513648128,2022-02-23 11:29:44+00:00,normal,"Certains oublient de condamner l’agression de Vladimir Poutine et lui trouvent des excuses.

Le Pen, Zemmour, Mélenchon, renversent les rôles. Il faut dénoncer ces discours qui n’ont que pour but de transformer des agresseurs en agressés. https://t.co/aDsVcbkLss"
Anne_Hidalgo,1496442555050901510,2022-02-23 11:11:22+00:00,normal,"Une nouvelle fois, le spectre de la guerre se fait jour aux portes de l’Europe. Face à cet acte d'agression inédit à l’égard de l'Ukraine, pays allié et ami, je veux dire le nécessaire sentiment d’unité, nationale et européenne, qui doit nous animer. https://t.co/FAwFFAm47Z"
Anne_Hidalgo,1496420433473810433,2022-02-23 09:43:28+00:00,retweet,"RT @RachidTemal: @Anne_Hidalgo est prête à gouverner la France alors que les crises sociale, écologique, démocratie et maintenant diplomati…"
